index,lat,lon
81,39.076382999758174,-86.85693500031924
82,39.24845500000848,-86.52332499963242
83,38.65069399982258,-87.10047899972851
84,39.089225000142854,-87.41584299977768
85,40.75095000004722,-86.86429300020016
86,39.00920900020368,-86.98025500027765
87,37.71262599982187,-98.62217999979723
88,38.42666200027783,-98.06533100005545
89,37.18525000028571,-101.80951599973372
90,37.24388600009303,-100.3600939995951
91,37.55365400002905,-98.62217999979723
92,37.652451000225355,-95.62723899958073
93,38.255894000333136,-95.42332199961749
94,37.69095000004469,-98.83084399955573
95,37.45602599968899,-96.24464199981213
96,37.63077500029743,-95.82682300002553
97,37.09752099989024,-95.61390700004117
98,37.26740899975706,-95.82806300030774
99,38.40498600022075,-98.33847500011619
100,39.23964400022846,-95.37531399974327
101,37.88819699998861,-95.7584899997055
102,38.215113999648594,-95.29204600027664
103,38.13660899992156,-95.23033199987074
104,36.801491999956134,-83.60734400037677
105,37.69583600011439,-85.96318299973956
106,36.722679999665374,-83.68104600028293
107,37.84332499994368,-86.7927610003387
108,37.742759999874686,-87.06262300011903
109,37.28914599977758,-87.44980000023699
110,37.76227899998281,-87.21322299999805
111,36.992514999820365,-85.63359900022114
112,36.892058999666055,-87.49298599997292
113,37.79254199972114,-87.57257700004723
114,37.89438799977073,-86.08074300029959
115,37.2211240002739,-87.19876800035216
116,37.653759999724,-87.08713899979305
117,37.162655999934465,-87.03245199973026
118,37.30376200014106,-87.69003600032492
119,37.70941000025199,-86.97856700028179
120,37.216054000278184,-87.57915599977837
121,37.51522199991375,-85.77997199998862
122,37.50409200004898,-85.69942000018966
123,37.250363999877365,-87.078651999958
124,38.05517999971432,-86.33946299977825
125,37.428014000168794,-87.42208000010035
126,37.194126000272185,-87.45904000028256
127,30.270633000222038,-91.36584000000263
128,32.457312999860264,-92.98561800037857
129,32.26308800034689,-92.9510729995652
130,32.32679199998137,-93.24587500024036
131,32.4776639998501,-92.1548480000761
132,30.291496999636344,-92.41103699983502
133,32.73017000017496,-91.23414100016417
134,29.90574100022164,-91.14254499997284
135,29.60601299978518,-91.84270600003292
136,30.012108999770692,-91.06884100041685
137,30.163972000154534,-90.99438999959982
138,32.139075999684515,-91.67237099971196
139,30.720692999817327,-92.40408599965988
140,30.675464999860004,-91.94014299981352
141,32.580582999848396,-92.72781500024364
142,30.19936799984716,-90.81423400034859
143,32.55599700006336,-92.06994000029415
144,32.580582999848396,-92.59679099989955
145,30.526808999793356,-92.16124299968422
146,39.54729900031885,-79.27461899990323
147,42.603534000066674,-84.37381099992895
148,44.596616999903105,-84.9743480004453
149,42.14309799990536,-85.08608500006112
150,42.31350200004356,-85.18435299987003
151,42.67146700010407,-82.9108689999298
152,44.73176500016281,-85.18726000023173
153,42.793656000148665,-82.61158599959819
154,42.325253999866746,-84.84041300043991
155,45.0171340002331,-84.56241100025586
156,42.66045199988521,-83.38421000000545
157,44.99950599976046,-84.70981500006819
158,43.623653000105094,-85.26324599998544
159,44.767021000052644,-85.06442399997195
160,43.53827900006247,-85.39690999982919
161,43.08158000031108,-82.89821000023481
162,42.242990000006905,-85.01238499980478
163,44.678880999730644,-85.08899200042283
164,42.96993600027109,-82.88182599967027
165,42.92292800030492,-82.78356200005935
166,43.05807599993416,-82.6279700001627
167,43.88536900019789,-84.90383699968467
168,44.6024930002015,-85.17088400006313
169,42.88179599974244,-82.57064199987701
170,43.991137000076435,-84.83832500041096
171,43.562708999878225,-85.79142300008677
172,42.858291999895506,-82.66891399988387
173,42.60253200003101,-83.91171799956189
174,42.6878880002317,-82.58702600044155
175,43.069827999679106,-82.72623399977365
176,42.58281100016789,-85.31455000038376
177,42.788987000097286,-82.97638100010184
178,43.9975520000014,-85.32228300018339
179,42.75960700026042,-82.83716500037382
180,42.252327000153315,-83.84463399974494
181,42.66681200008399,-85.67134100002781
182,42.98756400026302,-82.54608199982205
183,44.708261000317755,-84.9907239997156
184,42.55394700018002,-82.96818899981959
185,44.0798159999833,-85.40417099962572
186,44.32542400028834,-85.08547099976781
187,42.528313999876865,-85.90841899968387
188,42.92880400011699,-82.66891399988387
189,43.028695999827264,-82.78355399966341
190,43.66245999979447,-85.40760199986906
191,43.87949299970453,-84.71548900015118
192,44.018460000062205,-93.58984399998282
193,38.640702000207774,-90.44595400007324
194,31.057696000175557,-89.23488099983501
195,33.76603399996393,-88.54235999968813
196,31.21284600013408,-88.63481100019722
197,31.902505000001305,-89.91770900019982
198,33.47142399998579,-88.43972300037579
199,31.633331000218615,-89.54889699964691
200,33.94433400028226,-88.61606199959431
201,33.94514199974455,-88.37039800036898
202,32.26712299991096,-89.94606299982296
203,33.80736600018248,-88.40314999980791
204,32.016988999630485,-89.11943000011865
205,31.34013000026911,-89.29220300027295
206,48.608130999941615,-109.0130149996452
207,46.31818400022208,-104.40571800030436
208,48.341078000230254,-108.96764799999391
209,45.224475000017975,-109.02855099956464
210,48.64505199990616,-111.73349299987602
211,41.21423600003395,-103.0119289998845
212,32.79568700031613,-103.41327100011853
213,32.45787000010859,-104.30647899982678
214,42.10533599983522,-78.16534199980163
215,42.0845170000739,-77.41828500010304
216,42.11515499996594,-78.43303899956008
217,42.31965499995649,-78.88343899997969
218,42.40898399986352,-78.18990199985656
219,42.97585100030898,-78.8437039996803
220,42.75275899975036,-78.77819200040658
221,42.59783499998222,-78.85189599996257
222,42.90148699967796,-78.66354400023111
223,42.369512000132715,-76.78301100005099
224,42.172484999896334,-77.54111700016482
225,42.404957000119694,-77.582060999886
226,42.62881900019887,-78.65536000034476
227,42.85669500021679,-77.30327700007744
228,42.24786399982185,-78.02612600007362
229,42.820927000121664,-78.6471680000625
230,42.38162699993721,-78.43304699995602
231,42.239095000133084,-78.66233499991101
232,42.419775999711156,-76.93860299994759
233,42.304216,-79.40759499983382
234,42.15224000026271,-76.29311499970656
235,42.247877000018676,-77.18080499986573
236,42.26672500017215,-77.3855250002682
237,42.12850099980623,-77.26269300020637
238,42.3672530000237,-77.30362900042995
239,42.74036300028466,-78.61441599972528
240,39.966045999840375,-81.94350599968057
241,39.51922899987451,-82.46740499961673
242,40.80725700033772,-80.9422350002741
243,40.910220999970214,-81.99365000016262
244,40.770073000210296,-80.77845500029316
245,39.45526600006392,-82.41126599955962
246,40.09360899997389,-82.4812509998905
247,40.829660999993074,-81.88719400026942
248,40.05666499986752,-81.4978749996958
249,40.56530900015797,-81.92986899964416
250,39.48623200022438,-82.61176200022359
251,41.296272999904474,-82.07326600035128
252,39.693667000029066,-82.21637500028001
253,40.92383399985812,-82.19642700030107
254,39.25201400014427,-82.48596099987581
255,41.11617399967711,-81.89976400027594
256,40.936230000162546,-82.30288300019426
257,39.82572000009785,-82.29729699997479
258,40.8141309997655,-81.36566700004433
259,40.8432739997224,-82.27012699965908
260,40.74412200011963,-82.27012699965908
261,41.344789000330685,-82.2861780001377
262,39.90975099988759,-81.8703879999305
263,40.01969300000583,-82.02442800027369
264,34.721715999870355,-96.69212300017445
265,36.74577399977406,-97.9594790004098
266,34.582860999848364,-96.28803900033355
267,35.90773200034385,-96.37979299981029
268,35.914151000098464,-97.45076400004059
269,36.40486000025695,-96.27962000027055
270,35.18035400010797,-96.23464699990623
271,35.6175509997337,-95.3839110000815
272,36.72698399982543,-98.86364899959636
273,36.6242999998769,-96.40811200017166
274,35.27060100008707,-99.6900570000681
275,34.932598000075394,-96.27688299978821
276,36.85195800007799,-97.59969099999238
277,45.8466799997841,-123.09883299994408
278,45.95896800030775,-123.06621000037659
279,45.91647999969501,-122.96834199970246
280,45.924067999803285,-123.19017600041543
281,46.02118200003761,-123.13362999975423
282,45.901305999857826,-123.07925999988387
283,45.85426700013029,-123.00966299989052
284,39.998620000065635,-78.49475100031617
285,40.10396999995636,-78.3801030001407
286,40.196924000306616,-78.56845499987217
287,40.59000900014969,-80.00817199963483
288,40.9138470002671,-79.91897800019012
289,41.35916599966945,-78.49834599969272
290,40.68413999994346,-80.35072100006829
291,41.5388780000753,-78.61299399986818
292,40.519273000106026,-79.92501200012322
293,41.95063200000636,-80.21921800004844
294,40.20000500008947,-80.25213199986905
295,41.84366900014821,-79.31317300036994
296,41.78524299999751,-77.80182599993825
297,41.74858699972643,-77.89443599955767
298,40.34243299997459,-79.9804520003965
299,41.13802800010445,-79.01241899977742
300,40.36384299968115,-79.96397099974759
301,41.3000139997917,-80.25278600034531
302,41.245300999691366,-77.6491410004033
303,41.58746699986739,-77.79617199994672
304,41.903511000089225,-78.02545999990173
305,41.81675499984952,-78.11553999962634
306,39.77953899992968,-80.41400299992117
307,41.05017900032219,-79.88621800035531
308,39.90967699983052,-80.07006299959274
309,41.72783400011562,-78.7853750003853
310,40.65143200007049,-79.08754500008884
311,41.86633099988532,-77.90262799983994
312,39.84770700029644,-80.22565500038769
313,41.249575999941314,-79.10249900040033
314,40.46975700023715,-80.14676800012005
315,39.91890699991869,-79.6401190000385
316,40.31106800032755,-79.4666880001083
317,41.42733400004422,-78.65393799958935
318,40.783711000132215,-79.86165800030034
319,39.897282999694774,-80.3730590002
320,41.51330400013406,-79.24970499984595
321,40.370724999687546,-79.90653200003213
322,41.68906999991198,-77.38067899984047
323,41.58126699990315,-77.9599479997297
324,40.812380999739155,-79.46412899990112
325,41.4769100001681,-78.81771400027064
326,42.03739199993103,-79.89985000036883
327,39.76714500011782,-80.01273900040331
328,41.876558000183095,-78.71986300021327
329,40.512196999983566,-80.06360799971014
330,41.861103000011894,-77.15902400012597
331,41.83259299973721,-77.30468600041407
332,40.46268099973526,-79.8418519997133
333,40.370724999687546,-80.1005679998923
334,41.814590000266094,-78.57246299970058
335,36.436071000268285,-84.50554800030056
336,29.063278000021963,-95.50001899974887
337,32.621101999893035,-102.49449900007464
338,33.608935999990784,-98.1136949995818
339,29.125052000129056,-95.28211099974692
340,33.608935999990784,-98.26252799982224
341,29.857466999758092,-95.28102399962557
342,31.74396400037557,-95.64402200035342
343,31.940366000273606,-95.54596600025663
344,29.2784809996134,-96.22967499998012
345,33.36658900002502,-98.2956359998116
346,29.728973999918413,-95.36579900023644
347,30.30002300012369,-94.99148000000507
348,32.793489999646845,-102.80288699983429
349,30.100771000328702,-97.31064299976612
350,32.324644999953534,-98.8365600003698
351,29.526602000040377,-95.77101500040452
352,31.83141599980593,-103.05598599983172
353,33.934559999874644,-98.3121390002018
354,33.20513199993179,-97.12114000033924
355,29.781245000072044,-95.529229000413
356,32.73630599989564,-98.83611900032881
357,32.75220399979627,-98.31796700027057
358,32.79452600004888,-102.43453499958893
359,28.83215999961481,-95.90347199957802
360,28.74606000037064,-96.13227599983436
361,30.264630999692677,-94.82770000002415
362,31.398842999762483,-100.46382100030014
363,33.14895899992661,-95.56519399963705
364,29.923797999750892,-95.57281099998406
365,31.707333999861746,-98.11182699966085
366,29.80044599985169,-94.14790600024263
367,29.890729999732102,-94.06074200020227
368,29.983450000344586,-94.19558400040395
369,29.205831999919766,-95.58173499966207
370,29.31512400019439,-95.39651299987509
371,32.211632999843786,-95.853418000406
372,33.15422900008872,-98.13853500001923
373,40.79927599979524,-110.92886199984444
374,40.89009900019968,-109.50578599966593
375,40.9511120000768,-111.22535800036327
376,36.74783100023933,-81.95031600028871
377,36.71013500012047,-82.1632280000751
378,46.580071000182926,-122.37744400033816
379,38.356246999854655,-81.6610189996421
380,39.312140000321534,-78.61198899976259
381,39.27918199997009,-80.38649799986969
382,38.30293599992428,-81.35154600030927
383,38.35784699985194,-81.48624299984769
384,39.28290199976817,-80.07112200012497
385,39.057043999962985,-80.65106899988164
386,38.78109499981026,-79.86778799959461
387,39.011360999818024,-78.84172899962923
388,39.505838999826075,-80.24340200035975
389,38.22089899986353,-81.52558200031197
390,38.439936000177006,-81.52346400014578
391,38.46629399968414,-81.4252480002154
392,39.436080000153595,-78.61198899976259
393,39.54051999997347,-80.3360060001314
394,37.834265000317714,-82.2632049997963
395,37.58710399999415,-81.96932100008634
396,39.36965999969087,-79.95647399994951
397,39.62878099974744,-80.75162999975892
398,39.17711200032733,-81.06631699976555
399,37.76247000013269,-81.26467099997387
400,38.93310399992253,-80.47909699961845
401,38.83423399982056,-81.67771700002599
402,39.020034000056064,-81.38297499962528
403,39.263480999994655,-80.70123199973195
404,39.08183199984392,-80.44634500017955
405,39.39027099995432,-79.68008899961623
406,39.55654000008111,-79.64641499991244
407,39.67496600019304,-80.53807699991502
408,39.61210600008143,-80.58858899974477
409,44.044047999964455,-106.5885409998386
410,41.339949999790186,-107.04018499984005
411,41.25777999976646,-110.43652199981894
412,42.97489799976244,-105.50591699984379
413,43.05483099970365,-108.60893500000223
414,41.158246000271866,-110.75160300001085
415,41.48224199997425,-107.42549700041016
416,41.653040000083955,-106.7760780003336
417,41.363778000141146,-110.73019899983959
